email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label
1123,Upcoming Webinar: AI in Healthcare,"Dear Customer, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team",no-reply@zoom.us,1,0,0,0
1124,Urgent: Your Account Will Be Suspended,"Dear User, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://update-your-info-now.tk/secure or your account will be locked. Thanks,
The Team",team@irs-refunds.top,3,1,3,1
1125,Warning: Suspicious Login From New Device,"Hi, Act now! Your subscription expires today. Renew immediately at http://netflix-billing-update.ru/pay to avoid losing access to your account permanently.",security@paypa1-support.com,2,1,2,1
1126,Weekly Team Sync Agenda,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",newsletter@company.com,1,0,1,0
1127,Urgent: Your Account Will Be Suspended,"Dear User, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://amaz0n-rewards-claim.info/prize and entering your bank details. Thanks,
The Team",team@irs-refunds.top,1,1,1,1
1128,Your Subscription Is About to Expire,"Hi there, Act now! Your subscription expires today. Renew immediately at http://paypal-security-update.net/confirm to avoid losing access to your account permanently. Best regards,
Support Team",service@microsoft-alerts.xyz,1,1,3,1
1129,Your Payment Failed - Update Billing Information,"Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://amaz0n-rewards-claim.info/prize to receive your refund today.",no-reply@appleid-verify.net,1,1,0,1
1130,Welcome to Our Service!,"Hello, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Thank you,
HR Please confirm receipt of this email at your earliest convenience.",hr@company.com,0,0,1,0
1131,Verify Your Bank Details to Avoid Suspension,"Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://netflix-billing-update.ru/pay within 12 hours. Best regards,
Support Team",admin@account-verify-center.com,1,1,1,1
1132,Your Flight Itinerary Confirmation,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",billing@vendor.com,0,0,0,0
1133,Reminder: Submit Your Timesheet,"Hello, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah",notifications@github.com,0,0,0,0
1134,Confirm Your Email to Restore Access,"Act now! Your subscription expires today. Renew immediately at http://bank0famerica-alert.com/verify to avoid losing access to your account permanently. Best regards,
Support Team",no-reply@appleid-verify.net,3,1,4,1
1135,Weekly Team Sync Agenda,"Urgent: Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",newsletter@company.com,0,0,1,0
1136,Your Package Could Not Be Delivered,"Hello, Dear Customer, we detected unusual activity on your accont. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://microsoft-support-alert.co/reset",service@microsoft-alerts.xyz,1,1,5,1
1137,Final Notice: Your Account Has Been Locked,"Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://secure-login-verify.com/account within 12 hours. Regards,
Account Services",alerts@bank0famerica.co,1,1,2,1
1138,Warning: Suspicious Login From New Device,"Dear Customer, Act now! Your subscription expires today. Renew immediately at http://secure-login-verify.com/account to avoid losing access to your account permanently. Best regards,
Support Team",security@paypa1-support.com,3,1,3,1
1139,Your Invoice Is Overdue - Pay Immediately,"Dear User, This is an urgent security notice. Someone tried to access your accont from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Regards,
Account Services",billing@netflix-update.ru,2,1,4,1
1140,Your Flight Itinerary Confirmation,"Urgent: Hi, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Cheers,
Priya",billing@vendor.com,0,0,1,0
1141,Thank You for Your Recent Purchase,"Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",manager@company.com,0,0,1,0
1142,Invoice #4521 Attached,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thanks,
Raj",no-reply@zoom.us,0,0,0,0
1143,Congratulations on Your Work Anniversary,"Dear User, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Thanks,
Raj",team-lead@company.com,1,0,0,0
1144,Project Update: Sprint Review Notes,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thanks,
Raj",notifications@github.com,0,0,0,0
1145,Warning: Suspicious Login From New Device,"Hello, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://paypal-security-update.net/confirm or your account will be locked. Sincerely,
Customer Service",team@irs-refunds.top,3,1,4,1
1146,Weekly Team Sync Agenda,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Regards,
Admin Team",team-lead@company.com,0,0,0,0
1147,Thank You for Your Recent Purchase,"Urgent: Dear Customer, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Cheers,
Priya",support@fedex.com,0,0,1,0
1148,Notes from Today's Client Call,"Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah",newsletter@company.com,0,0,0,0
1149,Confirm Your Email to Restore Access,"Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://amaz0n-rewards-claim.info/prize Thanks,
The Team",alerts@bank0famerica.co,2,1,4,1
1150,Your Subscription Is About to Expire,"Hi, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://appleid-confirm-account.xyz/login within 12 hours. Regards,
Account Services",billing@netflix-update.ru,1,1,2,1
1151,Congratulations on Your Work Anniversary,"Hi, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thank you,
HR",support@fedex.com,0,0,0,0
1152,Project Update: Sprint Review Notes,"Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Best regards,
Project Team",billing@vendor.com,1,0,0,0
1153,Verify Your Bank Details to Avoid Suspension,"Hi, Your package delivery has failed due to an incomplete address. Click http://192.168.44.21/verify-account now and pay a small redelivery fee to reschedule.",security@paypa1-support.com,3,1,2,1
1154,Your Package Could Not Be Delivered,"Dear User, Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://bank0famerica-alert.com/verify Thank you,
Team",support@amaz0n-rewards.info,1,1,6,1
1155,Weekly Team Sync Agenda,"Dear User, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Regards,
Admin Team Please confirm receipt of this email at your earliest convenience.",team-lead@company.com,0,0,1,0
1156,Quarterly Performance Report Attached,"Dear Customer, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Cheers,
Priya",team-lead@company.com,0,0,0,0
1157,Meeting Rescheduled to 3 PM Tomorrow,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",billing@vendor.com,1,0,0,0
1158,Your Package Could Not Be Delivered,"Dear User, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://amaz0n-rewards-claim.info/prize immediately to upgrade for free. Thank you,
Team",service@microsoft-alerts.xyz,2,1,2,1
1159,Thank You for Your Recent Purchase,"Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah",support@fedex.com,0,0,0,0
1160,Action Required: Verify Your Identity Now,"Hi there, Act now! Your subscription expires today. Renew immediately at http://amaz0n-rewards-claim.info/prize to avoid losing access to your account permanently. Thanks,
The Team",admin@account-verify-center.com,1,1,2,1
1161,Project Update: Sprint Review Notes,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best,
Sarah",newsletter@company.com,1,0,0,0
1162,Final Notice: Your Account Has Been Locked,"Dear User, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://microsoft-support-alert.co/reset to receive your refund today.",team@irs-refunds.top,1,1,1,1
1163,Quarterly Performance Report Attached,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Best regards,
Project Team",team-lead@company.com,1,0,0,0
1164,Action Required: Verify Your Identity Now,"Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://secure-login-verify.com/account immediately to upgrade for free. Regards,
Account Services",team@irs-refunds.top,2,1,3,1
1165,Upcoming Webinar: AI in Healthcare,"Hello, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Cheers,
Priya",notifications@github.com,0,0,0,0
1166,Important: Your Refund Is Pending Approval,"Your package delivery has failed due to an incomplete address. Click http://192.168.44.21/verify-account now and pay a small redelivery fee to reschedule. Thanks,
The Team",no-reply@appleid-verify.net,3,1,2,1
1167,Congratulations on Your Work Anniversary,"Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Best,
Sarah",billing@vendor.com,1,0,0,0
1168,Upcoming Webinar: AI in Healthcare,"Dear Customer, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thanks,
Raj",support@fedex.com,1,0,0,0
1169,Congratulations! You Are Selected for a Reward,"Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://secure-login-verify.com/account immediately to upgrade for free. Best regards,
Support Team",no-reply@appleid-verify.net,2,1,3,1
1170,Immediate Action Needed: Confirm Your Password,"Hi, Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://appleid-confirm-account.xyz/login Sincerely,
Customer Service",admin@account-verify-center.com,1,1,5,1
1171,Congratulations on Your Work Anniversary,"Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",hr@company.com,0,0,0,0
1172,Your Payment Failed - Update Billing Information,"Dear User, Act now! Your subscription expires today. Renew immediately at http://netflix-billing-update.ru/pay to avoid losing access to your account permanently. Regards,
Account Services",team@irs-refunds.top,1,1,2,1
1173,Welcome to Our Service!,"Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",hr@company.com,1,0,0,0
1174,Invoice #4521 Attached,"Dear User, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Thanks,
Raj Please confirm receipt of this email at your earliest convenience.",hr@company.com,1,0,1,0
1175,Your Flight Itinerary Confirmation,"Hi there, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Cheers,
Priya",billing@vendor.com,0,0,0,0
1176,Meeting Rescheduled to 3 PM Tomorrow,"Hello, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Regards,
Admin Team",support@fedex.com,1,0,0,0
1177,You Have Won a Prize! Claim Now,"Dear user, our system detected a policy violation on your account. Verify your information at http://paypal-security-update.net/confirm within 24 hours to prevent permanent closure. Best regards,
Support Team",team@irs-refunds.top,1,1,2,1
1178,Security Alert: Unusual Sign-in Activity Detected,"Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://paypal-security-update.net/confirm within 12 hours. Sincerely,
Customer Service",team@irs-refunds.top,1,1,2,1
1179,Notes from Today's Client Call,"Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Best,
Sarah",support@fedex.com,0,0,0,0
1180,Congratulations on Your Work Anniversary,"Hello, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",newsletter@company.com,1,0,0,0
1181,Important: Your Refund Is Pending Approval,"Hi, Your package delivery has failed due to an incomplete address. Click http://amaz0n-rewards-claim.info/prize now and pay a small redelivery fee to reschedule. Regards,
Account Services",security@paypa1-support.com,3,1,1,1
1182,Your Flight Itinerary Confirmation,"Dear Customer, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best,
Sarah",no-reply@zoom.us,0,0,0,0
1183,Your Monthly Newsletter is Here,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Cheers,
Priya Please confirm receipt of this email at your earliest convenience.",newsletter@company.com,0,0,1,0
1184,Your Flight Itinerary Confirmation,"Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Best,
Sarah Please confirm receipt of this email at your earliest convenience.",manager@company.com,0,0,1,0
1185,Your Package Could Not Be Delivered,"Dear Customer, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://microsoft-support-alert.co/reset immediately to upgrade for free. Best regards,
Support Team",billing@netflix-update.ru,3,1,3,1
1186,You Have Won a Prize! Claim Now,"Dear User, Act now! Your subscription expires today. Renew immediately at http://appleid-confirm-account.xyz/login to avoid losing access to your account permanently. Thank you,
Team",no-reply@appleid-verify.net,3,1,3,1
1187,Welcome to Our Service!,"Hi there, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",support@fedex.com,1,0,0,0
1188,Thank You for Your Recent Purchase,"Hi, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Thanks,
Raj",notifications@github.com,0,0,0,0
1189,Thank You for Your Recent Purchase,"Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Best regards,
Project Team",no-reply@zoom.us,0,0,0,0
1190,Your Package Could Not Be Delivered,"Dear User, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://bank0famerica-alert.com/verify within 12 hours.",service@microsoft-alerts.xyz,3,1,3,1
1191,Congratulations on Your Work Anniversary,"Hello, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Cheers,
Priya",newsletter@company.com,0,0,0,0
1192,Urgent: Your Account Will Be Suspended,"Hello, Dear user, our system detected a policy violation on your account. Verify your information at http://secure-login-verify.com/account within 24 hours to prevent permanent closure.",billing@netflix-update.ru,3,1,2,1
1193,Your Invoice Is Overdue - Pay Immediately,"Hi, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://irs-tax-refund-claim.top/form or your account will be locked. Thank you,
Team",team@irs-refunds.top,1,1,3,1
1194,Reminder: Submit Your Timesheet,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://shipping.fedex.com/track. Best,
Sarah",notifications@github.com,0,0,0,0
1195,Upcoming Webinar: AI in Healthcare,"Hi, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://shipping.fedex.com/track. Thanks,
Raj",no-reply@zoom.us,0,0,0,0
1196,New Blog Post: Tips for Remote Work,"Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",newsletter@company.com,0,0,0,0
1197,Quarterly Performance Report Attached,"Hi, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Thanks,
Raj",notifications@github.com,0,0,0,0
1198,Security Alert: Unusual Sign-in Activity Detected,"Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://irs-tax-refund-claim.top/form to receive your refund today. Thanks,
The Team",security@paypa1-support.com,1,1,0,1
1199,Your Package Could Not Be Delivered,"Dear User, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://irs-tax-refund-claim.top/form to receive your refund today. Best regards,
Support Team",no-reply@appleid-verify.net,1,1,0,1
1200,Your Monthly Newsletter is Here,"Hello, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://github.com/company/project. Cheers,
Priya",billing@vendor.com,0,0,0,0
1201,Congratulations! You Are Selected for a Reward,"Hello, Act now! Your subscription expires today. Renew immediately at http://appleid-confirm-account.xyz/login to avoid losing access to your account permanently. Thanks,
The Team",no-reply@appleid-verify.net,1,1,3,1
1202,Weekly Team Sync Agenda,"Dear Customer, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Thank you,
HR",manager@company.com,0,0,0,0
1203,Action Required: Verify Your Identity Now,"Hi, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://secure-login-verify.com/account and entering your bank details. Thanks,
The Team",admin@account-verify-center.com,1,1,2,1
1204,Security Alert: Unusual Sign-in Activity Detected,"Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://microsoft-support-alert.co/reset immediately to upgrade for free. Thanks,
The Team",no-reply@appleid-verify.net,1,1,3,1
1205,Congratulations! You Are Selected for a Reward,"Hello, Your package delivery has failed due to an incomplete address. Click http://update-your-info-now.tk/secure now and pay a small redelivery fee to reschedule. Regards,
Account Services",alerts@bank0famerica.co,1,1,1,1
1206,Your Subscription Is About to Expire,"You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://update-your-info-now.tk/secure to receive your refund today. Sincerely,
Customer Service",alerts@bank0famerica.co,1,1,0,1
1207,Security Alert: Unusual Sign-in Activity Detected,"Hello, Dear user, our system detected a policy violation on your account. Verify your information at http://secure-login-verify.com/account within 24 hours to prevent permanent closure. Regards,
Account Services",support@amaz0n-rewards.info,1,1,2,1
1208,Final Notice: Your Account Has Been Locked,"Dear User, Dear user, our system detected a policy violation on your account. Verify your information at http://update-your-info-now.tk/secure within 24 hours to prevent permanent closure. Best regards,
Support Team",service@microsoft-alerts.xyz,1,1,1,1
1209,New Blog Post: Tips for Remote Work,"Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Regards,
Admin Team",hr@company.com,0,0,0,0
1210,Invoice #4521 Attached,"Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",newsletter@company.com,0,0,0,0
1211,Confirm Your Email to Restore Access,"Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://appleid-confirm-account.xyz/login immediately to upgrade for free. Sincerely,
Customer Service",security@paypa1-support.com,1,1,3,1
1212,Welcome to Our Service!,"Hi there, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",manager@company.com,0,0,0,0
1213,Security Alert: Unusual Sign-in Activity Detected,"Hi, Your package delivery has failed due to an incomplete address. Click http://netflix-billing-update.ru/pay now and pay a small redelivery fee to reschedule. Regards,
Account Services",service@microsoft-alerts.xyz,3,1,1,1
1214,Final Notice: Your Account Has Been Locked,"We were unable to process your recent payment. Please update your billing information immediately at http://paypal-security-update.net/confirm to avoid service interruption. Best regards,
Support Team",support@amaz0n-rewards.info,1,1,2,1
1215,Important: Your Refund Is Pending Approval,"Dear Customer, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://netflix-billing-update.ru/pay and entering your bank details.",support@amaz0n-rewards.info,1,1,1,1
1216,Welcome to Our Service!,"Dear User, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Best regards,
Project Team",newsletter@company.com,0,0,0,0
1217,Your Flight Itinerary Confirmation,"Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Best regards,
Project Team",manager@company.com,1,0,0,0
1218,Verify Your Bank Details to Avoid Suspension,"Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://bank0famerica-alert.com/verify immediately to upgrade for free. Thank you,
Team",billing@netflix-update.ru,1,1,4,1
1219,Final Notice: Your Account Has Been Locked,"Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://appleid-confirm-account.xyz/login within 12 hours. Sincerely,
Customer Service",no-reply@appleid-verify.net,2,1,2,1
1220,Action Required: Verify Your Identity Now,"Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://microsoft-support-alert.co/reset within 12 hours. Sincerely,
Customer Service",team@irs-refunds.top,3,1,2,1
1221,Thank You for Your Recent Purchase,"Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://shipping.fedex.com/track. Cheers,
Priya Please confirm receipt of this email at your earliest convenience.",support@fedex.com,0,0,1,0
1222,Final Notice: Your Account Has Been Locked,"Hello, Your package delivery has failed due to an incomplete address. Click http://netflix-billing-update.ru/pay now and pay a small redelivery fee to reschedule. Thanks,
The Team",team@irs-refunds.top,1,1,1,1
1223,Reminder: Submit Your Timesheet,"Urgent: Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thanks,
Raj",team-lead@company.com,0,0,1,0
1224,Reminder: Submit Your Timesheet,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Cheers,
Priya",billing@vendor.com,0,0,0,0
1225,Project Update: Sprint Review Notes,"Hi there, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Best,
Sarah",manager@company.com,0,0,0,0
1226,Important: Your Refund Is Pending Approval,"Dear User, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://netflix-billing-update.ru/pay or your account will be locked. Regards,
Account Services",no-reply@appleid-verify.net,1,1,3,1
1227,Quarterly Performance Report Attached,"Hi there, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",no-reply@zoom.us,1,0,0,0
1228,Warning: Suspicious Login From New Device,"Dear User, Act now! Your subscription expires today. Renew immediately at http://microsoft-support-alert.co/reset to avoid losing access to your accont permanently. Best regards,
Support Team",support@amaz0n-rewards.info,3,1,3,1
1229,Weekly Team Sync Agenda,"Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://zoom.us/j/123456789. Thank you,
HR Please confirm receipt of this email at your earliest convenience.",billing@vendor.com,0,0,1,0
1230,Important: Your Refund Is Pending Approval,"You have an unclaimed refund of $250.00 waiting. Submit your bank accont details at http://microsoft-support-alert.co/reset to receive your refund today. Best regards,
Support Team",alerts@bank0famerica.co,3,1,1,1
1231,Weekly Team Sync Agenda,"Hi there, Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thank you,
HR",support@fedex.com,0,0,0,0
1232,Urgent: Your Account Will Be Suspended,"Dear User, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://netflix-billing-update.ru/pay to receive your refund today. Best regards,
Support Team",service@microsoft-alerts.xyz,1,1,0,1
1233,Project Update: Sprint Review Notes,"Hello, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Thanks,
Raj",notifications@github.com,1,0,0,0
1234,You Have Won a Prize! Claim Now,"Hello, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://bank0famerica-alert.com/verify and entering your bank details.",service@microsoft-alerts.xyz,2,1,3,1
1235,Immediate Action Needed: Confirm Your Password,"Act now! Your subscription expires today. Renew immediatly at http://microsoft-support-alert.co/reset to avoid losing access to your account permanently. Thank you,
Team",billing@netflix-update.ru,1,1,2,1
1236,Invoice #4521 Attached,"Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Best,
Sarah",newsletter@company.com,0,0,0,0
1237,Verify Your Bank Details to Avoid Suspension,"We were unable to process your recent payment. Please update your billing information immediately at http://secure-login-verify.com/account to avoid service interruption. Regards,
Account Services",billing@netflix-update.ru,1,1,2,1
1238,Weekly Team Sync Agenda,"Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Regards,
Admin Team",no-reply@zoom.us,1,0,0,0
1239,Invoice #4521 Attached,"Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://shipping.fedex.com/track. Thank you,
HR",team-lead@company.com,0,0,0,0
1240,Immediate Action Needed: Confirm Your Password,"Hi there, We were unable to process your recent payment. Please update your billing information immediately at http://paypal-security-update.net/confirm to avoid service interruption. Thanks,
The Team",admin@account-verify-center.com,2,1,2,1
1241,Meeting Rescheduled to 3 PM Tomorrow,"Hi, this is a friendly reminder to submit yur timesheet for this week by Friday 5 PM. Thanks for your cooperation. Thanks,
Raj",no-reply@zoom.us,0,0,0,0
1242,Your Flight Itinerary Confirmation,"Hi, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Thanks,
Raj",hr@company.com,0,0,0,0
1243,Project Update: Sprint Review Notes,"Hi, this is a friendly reminder to submit your timesheet for this week by Friday 5 PM. Thanks for your cooperation. Best regards,
Project Team",billing@vendor.com,0,0,0,0
1244,Warning: Suspicious Login From New Device,"Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://update-your-info-now.tk/secure Thank you,
Team",service@microsoft-alerts.xyz,3,1,4,1
1245,Verify Your Bank Details to Avoid Suspension,"Hello, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://bank0famerica-alert.com/verify to receive your refund today. Sincerely,
Customer Service",billing@netflix-update.ru,2,1,2,1
1246,Congratulations on Your Work Anniversary,"Dear User, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Cheers,
Priya",support@fedex.com,1,0,0,0
1247,Confirm Your Email to Restore Access,"Dear Customer, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://bank0famerica-alert.com/verify immediately to upgrade for free. Thanks,
The Team",alerts@bank0famerica.co,3,1,4,1
1248,Meeting Rescheduled to 3 PM Tomorrow,"Hi, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Best regards,
Project Team",no-reply@zoom.us,0,0,0,0
1249,Warning: Suspicious Login From New Device,"Dear User, Dear Customer, we detected unusual activity on your account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://bank0famerica-alert.com/verify Thank you,
Team",service@microsoft-alerts.xyz,3,1,6,1
1250,Welcome to Our Service!,"Dear User, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://github.com/company/project. Best,
Sarah Please confirm receipt of this email at your earliest convenience.",no-reply@zoom.us,0,0,1,0
1251,You Have Won a Prize! Claim Now,"Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://192.168.44.21/verify-account within 12 hours. Thanks,
The Team",service@microsoft-alerts.xyz,2,1,2,1
1252,Notes from Today's Client Call,"Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with yur new account. Cheers,
Priya",billing@vendor.com,0,0,0,0
1253,Congratulations! You Are Selected for a Reward,"Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://appleid-confirm-account.xyz/login to receive your refund today.",no-reply@appleid-verify.net,2,1,1,1
1254,Your Subscription Is About to Expire,"You have an unclaimed refund of $250.00 waiting. Submit your bank accont details at http://amaz0n-rewards-claim.info/prize to receive your refund today. Sincerely,
Customer Service",admin@account-verify-center.com,1,1,0,1
1255,Your Invoice Is Overdue - Pay Immediately,"Hi, We were unable to process your recent payment. Please update your billing information immediately at http://secure-login-verify.com/account to avoid service interruption. Sincerely,
Customer Service",alerts@bank0famerica.co,2,1,2,1
