email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label,full_text,clean_text
1069,Reminder: Submit Your Timesheet,"Dear Customer, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",notifications@github.com,0,0,0,0,"Reminder: Submit Your Timesheet Dear Customer, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",reminder submit timesheet dear customer hi team quick note meeting tomorrow moved pm conference room let know conflicts schedule cheers priya
1070,Your Monthly Newsletter is Here,"Dear Customer, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Cheers,
Priya Please confirm receipt of this email at your earliest convenience.",support@fedex.com,0,0,1,0,"Your Monthly Newsletter is Here Dear Customer, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://docs.google.com/spreadsheets/d/abc123. Cheers,
Priya Please confirm receipt of this email at your earliest convenience.",monthly newsletter dear customer hello monthly newsletter updates new features upcoming events customer stories read blog URLTOKEN cheers priya please confirm receipt email earliest convenience
1071,Verify Your Bank Details to Avoid Suspension,"Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://netflix-billing-update.ru/pay within 12 hours. Thanks,
The Team",alerts@bank0famerica.co,2,1,1,1,"Verify Your Bank Details to Avoid Suspension Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://netflix-billing-update.ru/pay within 12 hours. Thanks,
The Team",verify bank details avoid suspension account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours thanks team
1072,Your Order Has Shipped,"Hi there, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://github.com/company/project. Cheers,
Priya",team-lead@company.com,0,0,0,0,"Your Order Has Shipped Hi there, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://github.com/company/project. Cheers,
Priya",order shipped hi good news order shipped way track shipment using link URLTOKEN cheers priya
1073,Your Monthly Newsletter is Here,"Hi there, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Thanks,
Raj",support@fedex.com,0,0,0,0,"Your Monthly Newsletter is Here Hi there, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Thanks,
Raj",monthly newsletter hi please find attached invoice services rendered june payment due within days per agreement thanks raj
1074,Reminder: Submit Your Timesheet,"Urgent: Hi there, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thank you,
HR",billing@vendor.com,0,0,1,0,"Reminder: Submit Your Timesheet Urgent: Hi there, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thank you,
HR",reminder submit timesheet urgent hi hi sharing notes todays sprint review completed planned stories identified two blockers next sprint thank hr
1075,Project Update: Sprint Review Notes,"Hello, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://shipping.fedex.com/track. Thanks,
Raj",manager@company.com,0,0,0,0,"Project Update: Sprint Review Notes Hello, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://shipping.fedex.com/track. Thanks,
Raj",project update sprint review notes hello hello monthly newsletter updates new features upcoming events customer stories read blog URLTOKEN thanks raj
1076,Project Update: Sprint Review Notes,"Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Thank you,
HR",hr@company.com,1,0,0,0,"Project Update: Sprint Review Notes Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Thank you,
HR",project update sprint review notes dear user please find attached invoice services rendered june payment due within days per agreement thank hr
1077,Your Invoice Is Overdue - Pay Immediately,"Hi there, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://microsoft-support-alert.co/reset or your account will be locked. Sincerely,
Customer Service",no-reply@appleid-verify.net,1,1,4,1,"Your Invoice Is Overdue - Pay Immediately Hi there, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://microsoft-support-alert.co/reset or your account will be locked. Sincerely,
Customer Service",invoice overdue pay immediately hi urgent security notice someone tried access account unrecognized device verify URLTOKEN account locked sincerely customer service
1078,Invoice #4521 Attached,"Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",no-reply@zoom.us,0,0,0,0,"Invoice #4521 Attached Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",invoice attached dear user please find attached invoice services rendered june payment due within days per agreement regards admin team
1079,Warning: Suspicious Login From New Device,Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://secure-login-verify.com/account immediately to upgrade for free.,service@microsoft-alerts.xyz,1,1,3,1,Warning: Suspicious Login From New Device Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://secure-login-verify.com/account immediately to upgrade for free.,warning suspicious login new device final warning mailbox storage full incoming emails rejected click URLTOKEN immediately upgrade free
1080,Your Monthly Newsletter is Here,"Hello, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Cheers,
Priya",notifications@github.com,0,0,0,0,"Your Monthly Newsletter is Here Hello, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Cheers,
Priya",monthly newsletter hello hi team sharing notes todays call client happy current progress requested demo next week cheers priya
1081,Verify Your Bank Details to Avoid Suspension,Act now! Your subscription expires today. Renew immediately at http://192.168.44.21/verify-account to avoid losing access to your account permanently.,admin@account-verify-center.com,1,1,3,1,Verify Your Bank Details to Avoid Suspension Act now! Your subscription expires today. Renew immediately at http://192.168.44.21/verify-account to avoid losing access to your account permanently.,verify bank details avoid suspension act subscription expires today renew immediately URLTOKEN avoid losing access account permanently
1082,Your Invoice Is Overdue - Pay Immediately,"Hi, Your package delivery has failed due to an incomplete address. Click http://secure-login-verify.com/account now and pay a small redelivery fee to reschedule. Sincerely,
Customer Service",no-reply@appleid-verify.net,1,1,2,1,"Your Invoice Is Overdue - Pay Immediately Hi, Your package delivery has failed due to an incomplete address. Click http://secure-login-verify.com/account now and pay a small redelivery fee to reschedule. Sincerely,
Customer Service",invoice overdue pay immediately hi package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule sincerely customer service
1083,Your Monthly Newsletter is Here,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thank you,
HR",no-reply@zoom.us,0,0,0,0,"Your Monthly Newsletter is Here Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thank you,
HR",monthly newsletter hi sharing notes todays sprint review completed planned stories identified two blockers next sprint thank hr
1084,Confirm Your Email to Restore Access,"Hi there, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://update-your-info-now.tk/secure within 12 hours. Regards,
Account Services",billing@netflix-update.ru,3,1,1,1,"Confirm Your Email to Restore Access Hi there, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://update-your-info-now.tk/secure within 12 hours. Regards,
Account Services",confirm email restore access hi account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours regards account services
1085,Your Invoice Is Overdue - Pay Immediately,"Dear User, Your package delivery has failed due to an incomplete address. Click http://paypal-security-update.net/confirm now and pay a small redelivery fee to reschedule. Best regards,
Support Team",team@irs-refunds.top,3,1,2,1,"Your Invoice Is Overdue - Pay Immediately Dear User, Your package delivery has failed due to an incomplete address. Click http://paypal-security-update.net/confirm now and pay a small redelivery fee to reschedule. Best regards,
Support Team",invoice overdue pay immediately dear user package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule best regards support team
1086,You Have Won a Prize! Claim Now,"Act now! Your subscription expires today. Renew immediately at http://irs-tax-refund-claim.top/form to avoid losing access to your account permanently. Best regards,
Support Team",support@amaz0n-rewards.info,3,1,2,1,"You Have Won a Prize! Claim Now Act now! Your subscription expires today. Renew immediately at http://irs-tax-refund-claim.top/form to avoid losing access to your account permanently. Best regards,
Support Team",prize claim act subscription expires today renew immediately URLTOKEN avoid losing access account permanently best regards support team
1087,Final Notice: Your Account Has Been Locked,"Hello, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://bank0famerica-alert.com/verify immediately to upgrade for free.",billing@netflix-update.ru,1,1,4,1,"Final Notice: Your Account Has Been Locked Hello, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://bank0famerica-alert.com/verify immediately to upgrade for free.",final notice account locked hello final warning mailbox storage full incoming emails rejected click URLTOKEN immediately upgrade free
1088,Welcome to Our Service!,"Dear User, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Cheers,
Priya",newsletter@company.com,1,0,0,0,"Welcome to Our Service! Dear User, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Cheers,
Priya",welcome service dear user hi team sharing notes todays call client happy current progress requested demo next week cheers priya
1089,Your Payment Failed - Update Billing Information,"Dear User, Dear Customer, we detected unusual activity on yur account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://microsoft-support-alert.co/reset Sincerely,
Customer Service",admin@account-verify-center.com,3,1,5,1,"Your Payment Failed - Update Billing Information Dear User, Dear Customer, we detected unusual activity on yur account. Click the link below immediately to verify your identity or your account will be permanently suspended within 24 hours. http://microsoft-support-alert.co/reset Sincerely,
Customer Service",payment failed update billing information dear user dear customer detected unusual activity yur account click link immediately verify identity account permanently suspended within hours URLTOKEN sincerely customer service
1090,Notes from Today's Client Call,"Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Regards,
Admin Team",support@fedex.com,0,0,0,0,"Notes from Today's Client Call Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Regards,
Admin Team",notes todays client call good news order shipped way track shipment using link URLTOKEN regards admin team
1091,Your Order Has Shipped,"Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Thank you,
HR",no-reply@zoom.us,0,0,0,0,"Your Order Has Shipped Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Thank you,
HR",order shipped hi hello monthly newsletter updates new features upcoming events customer stories read blog URLTOKEN thank hr
1092,Confirm Your Email to Restore Access,"Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://netflix-billing-update.ru/pay to receive your refund today.",billing@netflix-update.ru,1,1,0,1,"Confirm Your Email to Restore Access Hi there, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://netflix-billing-update.ru/pay to receive your refund today.",confirm email restore access hi unclaimed refund waiting submit bank account details URLTOKEN receive refund today
1093,Your Payment Failed - Update Billing Information,"Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://microsoft-support-alert.co/reset immediately to upgrade for free. Thank you,
Team",billing@netflix-update.ru,1,1,3,1,"Your Payment Failed - Update Billing Information Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://microsoft-support-alert.co/reset immediately to upgrade for free. Thank you,
Team",payment failed update billing information hi final warning mailbox storage full incoming emails rejected click URLTOKEN immediately upgrade free thank team
1094,Project Update: Sprint Review Notes,"Dear Customer, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",manager@company.com,1,0,1,0,"Project Update: Sprint Review Notes Dear Customer, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",project update sprint review notes dear customer hi team sharing notes todays call client happy current progress requested demo next week best regards project team please confirm receipt email earliest convenience
1095,Quarterly Performance Report Attached,"Hi, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thank you,
HR",support@fedex.com,0,0,0,0,"Quarterly Performance Report Attached Hi, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Thank you,
HR",quarterly performance report attached hi hi sharing notes todays sprint review completed planned stories identified two blockers next sprint thank hr
1096,Upcoming Webinar: AI in Healthcare,"Hi, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",billing@vendor.com,0,0,0,0,"Upcoming Webinar: AI in Healthcare Hi, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",upcoming webinar ai healthcare hi please find attached invoice services rendered june payment due within days per agreement regards admin team
1097,Quarterly Performance Report Attached,"Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",newsletter@company.com,0,0,0,0,"Quarterly Performance Report Attached Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",quarterly performance report attached thank recent purchase receipt attached questions feel free reach support team thanks raj
1098,Security Alert: Unusual Sign-in Activity Detected,"Dear User, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://irs-tax-refund-claim.top/form to receive your refund today.",alerts@bank0famerica.co,3,1,0,1,"Security Alert: Unusual Sign-in Activity Detected Dear User, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://irs-tax-refund-claim.top/form to receive your refund today.",security alert unusual signin activity detected dear user unclaimed refund waiting submit bank account details URLTOKEN receive refund today
1099,Your Payment Failed - Update Billing Information,"Dear Customer, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://secure-login-verify.com/account to receive your refund today. Best regards,
Support Team",admin@account-verify-center.com,1,1,1,1,"Your Payment Failed - Update Billing Information Dear Customer, You have an unclaimed refund of $250.00 waiting. Submit your bank account details at http://secure-login-verify.com/account to receive your refund today. Best regards,
Support Team",payment failed update billing information dear customer unclaimed refund waiting submit bank account details URLTOKEN receive refund today best regards support team
1100,Project Update: Sprint Review Notes,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Regards,
Admin Team",newsletter@company.com,0,0,0,0,"Project Update: Sprint Review Notes Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Regards,
Admin Team",project update sprint review notes hello good news order shipped way track shipment using link URLTOKEN regards admin team
1101,Important: Your Refund Is Pending Approval,"Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://update-your-info-now.tk/secure within 24 hours to prevent permanent closure.",billing@netflix-update.ru,2,1,1,1,"Important: Your Refund Is Pending Approval Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://update-your-info-now.tk/secure within 24 hours to prevent permanent closure.",important refund pending approval dear customer dear user system detected policy violation account verify information URLTOKEN within hours prevent permanent closure
1102,Warning: Suspicious Login From New Device,"Hello, Act now! Your subscription expires today. Renew immediately at http://192.168.44.21/verify-account to avoid losing access to your account permanently. Best regards,
Support Team",billing@netflix-update.ru,3,1,3,1,"Warning: Suspicious Login From New Device Hello, Act now! Your subscription expires today. Renew immediately at http://192.168.44.21/verify-account to avoid losing access to your account permanently. Best regards,
Support Team",warning suspicious login new device hello act subscription expires today renew immediately URLTOKEN avoid losing access account permanently best regards support team
1103,Urgent: Your Account Will Be Suspended,"Your package delivery has failed due to an incomplete address. Click http://update-your-info-now.tk/secure now and pay a small redelivery fee to reschedule. Thanks,
The Team",security@paypa1-support.com,2,1,1,1,"Urgent: Your Account Will Be Suspended Your package delivery has failed due to an incomplete address. Click http://update-your-info-now.tk/secure now and pay a small redelivery fee to reschedule. Thanks,
The Team",urgent account suspended package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule thanks team
1104,Urgent: Your Account Will Be Suspended,"Dear Customer, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://bank0famerica-alert.com/verify and entering your bank details.",alerts@bank0famerica.co,2,1,3,1,"Urgent: Your Account Will Be Suspended Dear Customer, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://bank0famerica-alert.com/verify and entering your bank details.",urgent account suspended dear customer congratulations selected receive cash reward claim prize clicking URLTOKEN entering bank details
1105,Project Update: Sprint Review Notes,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",newsletter@company.com,0,0,0,0,"Project Update: Sprint Review Notes Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Cheers,
Priya",project update sprint review notes hi hi team quick note meeting tomorrow moved pm conference room let know conflicts schedule cheers priya
1106,Quarterly Performance Report Attached,"Hi there, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Best,
Sarah",billing@vendor.com,1,0,0,0,"Quarterly Performance Report Attached Hi there, Hi team, sharing my notes from today's call with the client. They are happy with the current progress and requested a demo next week. Best,
Sarah",quarterly performance report attached hi hi team sharing notes todays call client happy current progress requested demo next week best sarah
1107,Final Notice: Your Account Has Been Locked,"Dear User, Your package delivery has failed due to an incomplete address. Click http://netflix-billing-update.ru/pay now and pay a small redelivery fee to reschedule.",no-reply@appleid-verify.net,2,1,1,1,"Final Notice: Your Account Has Been Locked Dear User, Your package delivery has failed due to an incomplete address. Click http://netflix-billing-update.ru/pay now and pay a small redelivery fee to reschedule.",final notice account locked dear user package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule
1108,New Blog Post: Tips for Remote Work,"Hello, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team Please confirm receipt of this email at your earliest convenience.",support@fedex.com,0,0,1,0,"New Blog Post: Tips for Remote Work Hello, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team Please confirm receipt of this email at your earliest convenience.",new blog post tips remote work hello please find attached invoice services rendered june payment due within days per agreement regards admin team please confirm receipt email earliest convenience
1109,Your Payment Failed - Update Billing Information,"Hi there, Act now! Your subscription expires today. Renew immediately at http://netflix-billing-update.ru/pay to avoid losing access to your account permanently. Thanks,
The Team",service@microsoft-alerts.xyz,1,1,2,1,"Your Payment Failed - Update Billing Information Hi there, Act now! Your subscription expires today. Renew immediately at http://netflix-billing-update.ru/pay to avoid losing access to your account permanently. Thanks,
The Team",payment failed update billing information hi act subscription expires today renew immediately URLTOKEN avoid losing access account permanently thanks team
1110,Congratulations on Your Work Anniversary,"Dear User, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Thank you,
HR",billing@vendor.com,0,0,0,0,"Congratulations on Your Work Anniversary Dear User, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Thank you,
HR",congratulations work anniversary dear user hello monthly newsletter updates new features upcoming events customer stories read blog URLTOKEN thank hr
1111,You Have Won a Prize! Claim Now,"Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://update-your-info-now.tk/secure immediately to upgrade for free.",support@amaz0n-rewards.info,1,1,2,1,"You Have Won a Prize! Claim Now Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://update-your-info-now.tk/secure immediately to upgrade for free.",prize claim hi final warning mailbox storage full incoming emails rejected click URLTOKEN immediately upgrade free
1112,You Have Won a Prize! Claim Now,This is an urgent security notice. Someone tried to access yur account from an unrecognized device. Verify it was you at http://update-your-info-now.tk/secure or your account will be locked.,admin@account-verify-center.com,2,1,3,1,You Have Won a Prize! Claim Now This is an urgent security notice. Someone tried to access yur account from an unrecognized device. Verify it was you at http://update-your-info-now.tk/secure or your account will be locked.,prize claim urgent security notice someone tried access yur account unrecognized device verify URLTOKEN account locked
1113,Your Flight Itinerary Confirmation,"Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Regards,
Admin Team",manager@company.com,1,0,0,0,"Your Flight Itinerary Confirmation Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Regards,
Admin Team",flight itinerary confirmation welcome aboard excited part community heres quick guide help get started new account regards admin team
1114,Weekly Team Sync Agenda,"Urgent: Dear User, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Thank you,
HR",no-reply@zoom.us,1,0,1,0,"Weekly Team Sync Agenda Urgent: Dear User, Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Thank you,
HR",weekly team sync agenda urgent dear user welcome aboard excited part community heres quick guide help get started new account thank hr
1115,Your Monthly Newsletter is Here,"Dear Customer, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Best regards,
Project Team",team-lead@company.com,0,0,0,0,"Your Monthly Newsletter is Here Dear Customer, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Best regards,
Project Team",monthly newsletter dear customer hi team quick note meeting tomorrow moved pm conference room let know conflicts schedule best regards project team
1116,Verify Your Bank Details to Avoid Suspension,"Hi, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://netflix-billing-update.ru/pay and entering your bank details.",no-reply@appleid-verify.net,3,1,1,1,"Verify Your Bank Details to Avoid Suspension Hi, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://netflix-billing-update.ru/pay and entering your bank details.",verify bank details avoid suspension hi congratulations selected receive cash reward claim prize clicking URLTOKEN entering bank details
1117,Congratulations! You Are Selected for a Reward,"Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://192.168.44.21/verify-account within 12 hours. Regards,
Account Services",alerts@bank0famerica.co,2,1,2,1,"Congratulations! You Are Selected for a Reward Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://192.168.44.21/verify-account within 12 hours. Regards,
Account Services",congratulations selected reward dear customer account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours regards account services
1118,Urgent: Your Account Will Be Suspended,"Hello, Your package delivery has failed due to an incomplete address. Click http://paypal-security-update.net/confirm now and pay a small redelivery fee to reschedule. Regards,
Account Services",billing@netflix-update.ru,1,1,2,1,"Urgent: Your Account Will Be Suspended Hello, Your package delivery has failed due to an incomplete address. Click http://paypal-security-update.net/confirm now and pay a small redelivery fee to reschedule. Regards,
Account Services",urgent account suspended hello package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule regards account services
1119,Immediate Action Needed: Confirm Your Password,"Hello, Act now! Your subscription expires today. Renew immediately at http://update-your-info-now.tk/secure to avoid losing access to your account permanently. Thanks,
The Team",billing@netflix-update.ru,1,1,2,1,"Immediate Action Needed: Confirm Your Password Hello, Act now! Your subscription expires today. Renew immediately at http://update-your-info-now.tk/secure to avoid losing access to your account permanently. Thanks,
The Team",immediate action needed confirm password hello act subscription expires today renew immediately URLTOKEN avoid losing access account permanently thanks team
1120,Project Update: Sprint Review Notes,"Dear User, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",hr@company.com,0,0,0,0,"Project Update: Sprint Review Notes Dear User, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",project update sprint review notes dear user hi everyone attached agenda weekly team sync please review meeting add topics youd like discuss cheers priya
1121,Your Flight Itinerary Confirmation,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",manager@company.com,0,0,1,0,"Your Flight Itinerary Confirmation Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",flight itinerary confirmation hi sharing notes todays sprint review completed planned stories identified two blockers next sprint best regards project team please confirm receipt email earliest convenience
1122,Congratulations! You Are Selected for a Reward,"Hello, Dear user, our system detected a policy violation on your account. Verify your information at http://secure-login-verify.com/account within 24 hours to prevent permanent closure. Thank you,
Team",admin@account-verify-center.com,1,1,2,1,"Congratulations! You Are Selected for a Reward Hello, Dear user, our system detected a policy violation on your account. Verify your information at http://secure-login-verify.com/account within 24 hours to prevent permanent closure. Thank you,
Team",congratulations selected reward hello dear user system detected policy violation account verify information URLTOKEN within hours prevent permanent closure thank team
1123,Upcoming Webinar: AI in Healthcare,"Dear Customer, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team",no-reply@zoom.us,1,0,0,0,"Upcoming Webinar: AI in Healthcare Dear Customer, Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team",upcoming webinar ai healthcare dear customer hi sharing notes todays sprint review completed planned stories identified two blockers next sprint best regards project team
1124,Urgent: Your Account Will Be Suspended,"Dear User, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://update-your-info-now.tk/secure or your account will be locked. Thanks,
The Team",team@irs-refunds.top,3,1,3,1,"Urgent: Your Account Will Be Suspended Dear User, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://update-your-info-now.tk/secure or your account will be locked. Thanks,
The Team",urgent account suspended dear user urgent security notice someone tried access account unrecognized device verify URLTOKEN account locked thanks team
1125,Warning: Suspicious Login From New Device,"Hi, Act now! Your subscription expires today. Renew immediately at http://netflix-billing-update.ru/pay to avoid losing access to your account permanently.",security@paypa1-support.com,2,1,2,1,"Warning: Suspicious Login From New Device Hi, Act now! Your subscription expires today. Renew immediately at http://netflix-billing-update.ru/pay to avoid losing access to your account permanently.",warning suspicious login new device hi act subscription expires today renew immediately URLTOKEN avoid losing access account permanently
1126,Weekly Team Sync Agenda,"Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",newsletter@company.com,1,0,1,0,"Weekly Team Sync Agenda Hi all, sharing the notes from today's sprint review. We completed 8 out of 10 planned stories and identified two blockers for next sprint. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",weekly team sync agenda hi sharing notes todays sprint review completed planned stories identified two blockers next sprint best regards project team please confirm receipt email earliest convenience
1127,Urgent: Your Account Will Be Suspended,"Dear User, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://amaz0n-rewards-claim.info/prize and entering your bank details. Thanks,
The Team",team@irs-refunds.top,1,1,1,1,"Urgent: Your Account Will Be Suspended Dear User, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://amaz0n-rewards-claim.info/prize and entering your bank details. Thanks,
The Team",urgent account suspended dear user congratulations selected receive cash reward claim prize clicking URLTOKEN entering bank details thanks team
1128,Your Subscription Is About to Expire,"Hi there, Act now! Your subscription expires today. Renew immediately at http://paypal-security-update.net/confirm to avoid losing access to your account permanently. Best regards,
Support Team",service@microsoft-alerts.xyz,1,1,3,1,"Your Subscription Is About to Expire Hi there, Act now! Your subscription expires today. Renew immediately at http://paypal-security-update.net/confirm to avoid losing access to your account permanently. Best regards,
Support Team",subscription expire hi act subscription expires today renew immediately URLTOKEN avoid losing access account permanently best regards support team
